,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
12,19,renting,LinkedIn,2312348277,Internship (Stage),NQsIi886vW0cH6s2qhQXEA==,HousingAnywhere,"Rotterdam, South Holland, Netherlands",['Telecommunications'],Education,"Our Mission To help people with housing, anywhere Our Vision  Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place Our Core Values We Care We Perform We Evolve Your responsibilities You will be in charge of identifying potential customers in the target market and completing appropriate research You will be trained to contact new leads executing the cold calling process and also utilizing email campaigns You will be working together with our Account Managers to support you on acquiring customers and onboard them for optimal success of your own portfolio You will also need to schedule and perform meetings with your potential customers landlords to close the deal Most of the activities related to this position will take place over the phone or over videocalls You will also have other supporting tasks such as supporting customers when using our platform, listing creation  optimization of the current inventory, performing translations and other tasks that help improve our awesome startup Your profile You speak English on an aboveaverage level and Dutch on a native level You are a Bachelor Master student or recent graduate in the area of Economics, Business Management, Marketing or a related study and have a great interest in Sales You will be responsible for growing the supply side of our platform by generating new leads and contacts with landlords within your assigned regions You have a genuine interest in knowing how the full cycle of a startup product works Whats in it for you Competitive internship salary 2 weeks of training to kickoff the essential skills for the role Get ready to make a real impact and hit the ground running with early responsibilities You have the opportunity to take full ownership of your work and dare to do things differently Here, all ideas matter Work with a crazy unconventional team Think 100 people from 30 different nationalities Its like being on a roundtheworld trip while youre in the office Bubble Football, bowling, wine tasting, Will you be part of the department with the coolest teambuilding activity Work in the heart of Rotterdam in an office with an amazing view If youre looking for a city that is always packed with new things to discover, amazing architecture, a strong international community, this is the perfect place for you We dont care about what you wear Youre welcome to wear a 3piece tuxedo or even sweatpants at the office, we wont judge you Maybe a little Beers  Cheers Get to know your colleagues over drinks while we celebrate our achievements every Friday Practicalities Starting February 2021 or March 2021 Fulltime position 40 hours a week 6 months internship The internship allowance is 550 net per month You will work from our HQ in Rotterdam, the Netherlands currently working remotely due to Covid19 measures More about HousingAnywhere HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte Got questions Email Alicia at By applying to work at HousingAnywhere, you agree to our",Internship,https://www.linkedin.com/jobs/view/externalApply/2312348277?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F5985de1b-425b-4e08-816e-0339c23449b9%3Fjid%3Da2fee22fdb280568e230305a1f8aa95c173f1630681c9f4c766865ca8fa7e095%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=Nktw&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-stage-at-housinganywhere-2312348277?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=NQsIi886vW0cH6s2qhQXEA%3D%3D&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
13,20,renting,LinkedIn,2231897611,Product Manager Cloud (SaaS) Solutions,N6qiIIcd6S9SPDB93hXeeg==,ToIncrease,"Amstelveen, North Holland, Netherlands",['Information Technology and Services'],Product Management,"About Us, Our mission is simple we want to help our customers solve complex business matters using easy digital solutions 170 passionate and business technologically savvy people working here from 15 nationalities and counting Were proud of the awards we have received, but the trust we get every day from our 2000 customers means more than anything",Full-time,https://www.linkedin.com/jobs/view/externalApply/2231897611?url=https%3A%2F%2Fwww%2Eworkatto-increase%2Ecom%2Fjobs%2F987374-product-manager-cloud-saas-solutions&urlHash=grPN&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/product-manager-cloud-saas-solutions-at-to-increase-2231897611?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=N6qiIIcd6S9SPDB93hXeeg%3D%3D&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
14,21,renting,LinkedIn,2298964153,Data Team Lead,BqsXleGo0enQcXJN1wcxCg==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Information Technology,"Our Vision , , To help people with housing, anywhere, , Our Mission , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , As a Lead for the Data Engineering and Data Science team, you will be at the center of the action The team has been designed to facilitate the collection, transformation, and exploration of all of HousingAnywheres data in a way that we can improve our product, make better decisions, and accelerate our growth While working in close collaboration with engineering, the team sits outside of the regular product development to allow for more flexibility and independence in shaping the companys vision around data, , The Team Lead will be given the opportunity to build upon the foundations built so far and take leadership in developing it further, both technically as well as in terms of internal dynamics and strategic goals The ideal candidate shall be a selfstarter with an entrepreneurial, handson approach to work and deliverables, , , , At HousingAnywhere, our data warehouse is powered by Snowflake Our ETL pipelines are built using Stitch, dbt and Airflow We are using Google Cloud Platform where we have deployed several Machine Learning models in production via Docker containers running on a Kubernetes cluster which are fully integrated with HousingAnywheres marketplace Our models are built using a variety of libraries such as Tensorflow, scikitlearn, XGBoost and LightGBM, , , , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target the international students and young professionals market We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce, , In 2018, we have been honoured by being the fastest growing proptech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , , ,  Get ready to make a real impact and hit the ground running with early responsibilities You have the opportunity to take full ownership of your work and dare to do things differently Here, all ideas matter, ,  Work with a crazy unconventional team Think 110 people from 30 different nationalities Its like being on a roundtheworld trip while youre in the office, ,  Budget for Dutch or English classes to help you kick off your stay in the Netherlands, and help you immerse into the Dutch culture, ,  Work in the heart of Rotterdam in a spacious, modern office If youre looking for a city that is always packed with new things to discover, amazing architecture, a strong international community, this is the perfect place for you, , We dont care about what you wear Youre welcome to wear a 3piece tuxedo or even a dragon onesie, we wont judge you Maybe a little, ,  Beers  Cheers Get to know your colleagues over drinks while we celebrate our achievements every Friday, ,  Are you coming from abroad No worries, weve got you covered, , , , , , Email Dasha at dburtsevahousinganywherecom u200d",Full-time,https://www.linkedin.com/jobs/view/externalApply/2298964153?url=https%3A%2F%2Fgrnh%2Ese%2F1340f7583us&urlHash=buCF&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-team-lead-at-housinganywhere-2298964153?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=BqsXleGo0enQcXJN1wcxCg%3D%3D&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15,22,renting,LinkedIn,2327344762,Data Team Lead - Rotterdam,ClDLbXp8q7noEV50LJqaEQ==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Marketing and Advertising', 'Computer Software', 'Internet']",Information Technology,"Our Vision, , To help people with housing, anywhere, , Our Mission , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , As a Lead for the Data Engineering and Data Science team, you will be at the center of the action The team has been designed to facilitate the collection, transformation, and exploration of all of HousingAnywheres data in a way that we can improve our product, make better decisions, and accelerate our growth While working in close collaboration with engineering, the team sits outside of the regular product development to allow for more flexibility and independence in shaping the companys vision around data, , The Team Lead will be given the opportunity to build upon the foundations built so far and take leadership in developing it further, both technically as well as in terms of internal dynamics and strategic goals The ideal candidate shall be a selfstarter with an entrepreneurial, handson approach to work and deliverables, , , , At HousingAnywhere, our data warehouse is powered by Snowflake Our ETL pipelines are built using Stitch, dbt and Airflow We are using Google Cloud Platform where we have deployed several Machine Learning models in production via Docker containers running on a Kubernetes cluster which are fully integrated with HousingAnywheres marketplace Our models are built using a variety of libraries such as Tensorflow, scikitlearn, XGBoost and LightGBM, , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target the international students and young professionals market We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce, , In 2018, we have been honoured by being the fastest growing proptech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , , , Get ready to make a real impact and hit the ground running with early responsibilities You have the opportunity to take full ownership of your work and dare to do things differently Here, all ideas matter, , Work with a crazy unconventional team Think 110 people from 30 different nationalities Its like being on a roundtheworld trip while youre in the office, , Budget for Dutch or English classes to help you kick off your stay in the Netherlands, and help you immerse into the Dutch culture, , Work in the heart of Rotterdam in a spacious, modern office If youre looking for a city that is always packed with new things to discover, amazing architecture, a strong international community, this is the perfect place for you, , We dont care about what you wear Youre welcome to wear a 3piece tuxedo or even a dragon onesie, we wont judge you Maybe a little, , Beers  Cheers Get to know your colleagues over drinks while we celebrate our achievements every Friday, ,  Are you coming from abroad No worries, weve got you covered",Full-time,https://www.linkedin.com/jobs/view/externalApply/2327344762?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3Dc61af81db84a%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfaddcddaeddf8adfbada9dd8addfgadcaadefdd83deccacffec3ddcg3e&urlHash=NWr1&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-team-lead-rotterdam-at-housinganywhere-2327344762?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=ClDLbXp8q7noEV50LJqaEQ%3D%3D&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16,23,renting,LinkedIn,2327183721,Internship | Business Developer (French Speaker),7HmMzAYaSyUdk/YAr5JUoA==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Business Development,"Our Mission , , To help people with housing, anywhere, , Our Vision , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , , , , , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Email Alicia at amartinezhousinganywherecom, , By applying to work at HousingAnywhere, you agree to our Candidate Privacy Policy",Internship,https://www.linkedin.com/jobs/view/externalApply/2327183721?url=https%3A%2F%2Fgrnh%2Ese%2F6e7ba43d3us&urlHash=-7fr&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-business-developer-french-speaker-at-housinganywhere-2327183721?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=7HmMzAYaSyUdk%2FYAr5JUoA%3D%3D&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
17,24,renting,LinkedIn,2323367406,Account Manager (German Speaker),SQgyBirInqSky+/YPKwlQQ==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Sales,"Our Mission , , To help people with housing, anywhere, , Our Vision , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , As a dynamic and engaging Account Manager, youre ready to shake up the German housing market, , An engaging Account Manager to work for the German Market willing to contribute to our goal and showing how HousingAnywhere is a great product for landlords to advertise their place In this role you will be part of the Sales  Supply team and become responsible for providing the optimal experience for our advertisers, , As part of the Sales  Supply Team, you will be responsible for the supply side of our marketplace Our mission is to ensure that every tenant who is actively looking for accommodation can always find a home through our platform, , , , , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Email Alicia at aliciahousinganywherecom, , By applying to work at HousingAnywhere, you agree to our Candidate Privacy Policy",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323367406?url=https%3A%2F%2Fgrnh%2Ese%2Fbace806e3us&urlHash=cKuI&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/account-manager-german-speaker-at-housinganywhere-2323367406?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=SQgyBirInqSky%2B%2FYPKwlQQ%3D%3D&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
18,25,renting,LinkedIn,2320964613,Internship | Business Developer (Italian Speaker) - Rotterdam,8eS99LiNSU29/64cXcjnyA==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Marketing and Advertising', 'Computer Software', 'Internet']",Business Development,"Our Mission, , To help people with housing, anywhere, , Our Vision, ,  Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , Our Core Values, , We Care We Perform We Evolve, , Your responsibilities, , You will be in charge of identifying potential customers in the target market and completing appropriate research You will be trained to contact new leads executing the cold calling process and also utilizing email campaigns You will be working together with our Account Managers to support you on acquiring customers and onboard them for optimal success of your own portfolio You will also need to schedule and perform meetings with your potential customers landlords to close the deal Most of the activities related to this position will take place over the phone or over videocalls, , You will also have other supporting tasks such as supporting customers when using our platform, listing creation  optimization of the current inventory, performing translations and other tasks that help improve our awesome startup, , Your profile, , You speak English on an aboveaverage level and Italian on a native level You are a Bachelor Master student or recent graduate in the area of Economics, Business Management, Marketing or a related study and have a great interest in Sales You will be responsible for growing the supply side of our platform by generating new leads and contacts with landlords within your assigned regions You have a genuine interest in knowing how the full cycle of a startup product works, , Whats in it for you, , Competitive internship salary 2 weeks of training to kickoff the essential skills for the role Get ready to make a real impact and hit the ground running with early responsibilities You have the opportunity to take full ownership of your work and dare to do things differently Here, all ideas matter Work with a crazy unconventional team Think 100 people from 30 different nationalities Its like being on a roundtheworld trip while youre in the office Bubble Football, bowling, wine tasting, Will you be part of the department with the coolest teambuilding activity Work in the heart of Rotterdam in an office with an amazing view If youre looking for a city that is always packed with new things to discover, amazing architecture, a strong international community, this is the perfect place for you We dont care about what you wear Youre welcome to wear a 3piece tuxedo or even sweatpants at the office, we wont judge you Maybe a little Beers  Cheers Get to know your colleagues over drinks while we celebrate our achievements every Friday, , Practicalities, , Starting March 2021 Fulltime position 40 hours a week 6 months internship The internship allowance is 550 net per month You will work from our HQ in Rotterdam, the Netherlands currently working remotely due to Covid19 measures, , More about HousingAnywhere, , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Got questions, , Email Alicia at amartinezhousinganywherecom, , By applying to work at HousingAnywhere, you agree to our",Internship,https://www.linkedin.com/jobs/view/externalApply/2320964613?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D09d912a5acc2%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddgcdd7eadc8dd7bddf9ddeaadfgddbaadffadd3aedcdcefec3ddcg3e&urlHash=kQUE&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-business-developer-italian-speaker-rotterdam-at-housinganywhere-2320964613?refId=58f209cf-0487-479b-8afc-0064c1731832&trackingId=8eS99LiNSU29%2F64cXcjnyA%3D%3D&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
19,26,renting,LinkedIn,2278166426,Internship (Stage),H56wpkvKz5p3p5dGOOOkmw==,HousingAnywhere,"Rotterdam, South Holland, Netherlands",['Government Relations'],Education,"Our Mission, , Our Vision , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , Our Core Values, , We Care We Perform We Evolve, , Your responsibilities, , , , Your profile, , , , Whats in it for you, , , , Practicalities, , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Got questions Email Alicia at, , By applying to work at HousingAnywhere, you agree to our",Internship,https://www.linkedin.com/jobs/view/externalApply/2278166426?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Ff9c747b4-0558-4f68-b48c-0740f5d12b53%3Fjid%3D3c25e35a8123b85869869a64c438b772d63396bf434a399f4101026c190283fb%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=e2VH&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-stage-at-housinganywhere-2278166426?refId=e8625a79-c9e5-41cb-bfe2-bb713557b5c9&trackingId=H56wpkvKz5p3p5dGOOOkmw%3D%3D&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
20,27,renting,LinkedIn,2327351973,Internship | Business Developer (Portuguese Speaker),jWKXbgpm8JPUpSLVqtVCIg==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Marketing and Advertising', 'Computer Software', 'Internet']",Business Development,"Our Mission, , To help people with housing, anywhere, , Our Vision , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Email Alicia at amartinezhousinganywherecom, , By applying to work at HousingAnywhere, you agree to our",Internship,https://www.linkedin.com/jobs/view/externalApply/2327351973?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3De675e5819a3d%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfadbcddaedd98ddbbadb9ddbadd8gddfadd7fadf3dedcaccfec3ddcg3e&urlHash=_6g7&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-business-developer-portuguese-speaker-at-housinganywhere-2327351973?refId=e8625a79-c9e5-41cb-bfe2-bb713557b5c9&trackingId=jWKXbgpm8JPUpSLVqtVCIg%3D%3D&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
21,28,renting,LinkedIn,2323367407,Internship | Business Developer (Portuguese Speaker),GrgQBEconN+C2ER+ajefcQ==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Business Development,"Our Mission , , To help people with housing, anywhere, , Our Vision , , Building a safe, efficient and global rental marketplace for anyone looking for or renting out a place, , , , We Care We Perform We Evolve, , , , , , , , , , , , , , , , HousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target international students and young professionals moving abroad We are expanding to other audiences as well, , In 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of Commerce In 2018 and 2019, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of Deloitte, , Email Alicia at amartinezhousinganywherecom, , By applying to work at HousingAnywhere, you agree to our Candidate Privacy Policy",Internship,https://www.linkedin.com/jobs/view/externalApply/2323367407?url=https%3A%2F%2Fgrnh%2Ese%2Fe0e3496e3us&urlHash=xvVN&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-business-developer-portuguese-speaker-at-housinganywhere-2323367407?refId=e8625a79-c9e5-41cb-bfe2-bb713557b5c9&trackingId=GrgQBEconN%2BC2ER%2BajefcQ%3D%3D&position=3&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
22,29,renting,LinkedIn,2269670053,Product Manager Cloud (SaaS) Solutions,wb40lq1d0LMSRcp0R6rKKA==,ToIncrease,"Amstelveen, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Product Management,"About Us, , Our mission is simple we want to help our customers solve complex business matters using easy digital solutions 170 passionate and business technologically savvy people working here from 15 nationalities and counting Were proud of the awards we have received, but the trust we get every day from our 2000 customers means more than anything, , We proud ourselves to be selected to be part of the elite 1 Microsoft Inner Circle out of the 64K global partners  ISVs, for 14 years consecutive years, incl 20202021, , , , Your gender, religious beliefs, sexual orientation, skin color or pink hair are part of who you are ToIncrease is an equal opportunity employer and we stand for equality and inclusion If youre a team player, an expert and are ready to shine, we would love to welcome you to the team, , , , We are in need of a Product Manager that has a solid background in building and maintaining Cloud Native Applications SaaS Once you are working for ToIncrease, you will become responsible for our journey towards Micro Services where we closely work crossteam to build new Cloud Native Applications SaaS to help innovate in domains and offerings, of Discrete and Process Manufacturing, Equipment Rental, Application, and Business Integrations, Enterprise Mobility, Business Productivity, and Business Intelligence and Analytics, , You will be able to set the future for these solutions by creating a vision for the solutions that contains a description of the future state, but also a roadmap on the transition to that state As you go you always keep in mind the bigger purpose of ToIncrease and the goals that are defined as well as the market changes and disruptions Our assetcentric solutions include engineering, manufacturing, servicing, and renting or leasing assets We also deliver customercentric solutions that help companies align technology with strategic goals, operate more efficiently, and provide the best possible experience to their customers, , Using the roadmap, you will translate the 3year roadmap to 1year goals and down to individual Epics that will be executed within a Program Increment, , The content of the Epics is clear to everyone, has been discussed with the team, has received consensus from the team and has been estimated towards time needed to develop You will then present these Epics for approval to our board and report back to the team to let them develop Once an Epic is ready, you will take ownership by signing off on it and together with our Marketing Leads you will work together to inform the world what we have done and the added value we deliver, , Of course, you will also be in contact with partners, customers and potentially other stakeholders, as they are part of your source With ease and confidence, you should be able to take the stage and present our offering, process and results, , , , We have several solutions on Finance  Supply Chain Management as well as on Business Central We have requests from partners, customer but also from Microsoft directly to add functionality fill white spaces to our existing solutions, but we also have the important move towards Micro services, , Combine these subjects and you see that we need to change the way we look at our solutions from an ERPsolution to a solution that fills a gap or relieves a customer pain, regardless of platform or device Our product portfolio is about to change and shift towards Micro services meaning that we have quite the journey ahead of us to create smaller cloud native applications instead of full ERP offerings, , Our solutions are mature, but maturity can lead to complacency and we cannot afford that We need to keep innovating, both functional and technical Here also the importance of Customer Experience is growing which we need to closely follow, identify and act upon to make our solutions the best of the best in terms of customer experience, , , , You start by exploring our solutions and the visions that we have created for our domains Based on that you can closely connect to the teams to help them move towards Micro Services Your experience is going vital to the success of each domain as you are a crossdomain player in the product management community Important is that we always keep a close eye to the business value we want to deliver to our customers During that period, you will be immersed in the Program Increment process of creating Epics, estimating them, defending them to the Portfolio Management Board, prioritizing the for PI planning, involvement in PIupdates and retrospectives, , At the same time, you will reach out to existing and potential new customers to present and discuss the solution, the vision, gather ideas and feedback, , Based on all this information, you will then update your vision document and the roadmap, and you will define and discuss the Epics with the team that, once delivered, will materialize your roadmap as a tangible change in the product, , , , No day is the same, there is no average day You will be working on so many different things at the same time, depending on where we are in the PI and where you stand in the realization of the roadmap, , Hectic is the key, remaining calm is the objective, , , , As a product manager you play a primary role in defining and setting the vision, strategy and roadmap and feature definition for your products within its domain and you ensure that they are aligned with the overall ToIncrease strategy towards the future You are responsible for guiding the success of your offerings and will guide the crossfunctional team that is responsible for building and improving it, , , , , , , , Here are a few key numbers that gives you a snapshot of who we are We would love to tell you more in person",Full-time,https://www.linkedin.com/jobs/view/externalApply/2269670053?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-5092671095043161545%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=qibc&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/product-manager-cloud-saas-solutions-at-to-increase-2269670053?refId=e8625a79-c9e5-41cb-bfe2-bb713557b5c9&trackingId=wb40lq1d0LMSRcp0R6rKKA%3D%3D&position=4&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
