,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
72,132,application developer,LinkedIn,2305936618,Software Engineer,xZk6r3KRQem1wMIrsk+pEw==,Whatcom Community College,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"Job DescriptionWe are looking for a Software Engineer with Java development experience to strengthen our software teamYou will be responsible for an important piece of our complex and solid match solution called EDR, a robust, flexible, and highly performant data replication utility written in Java that can not only replicate data into our match engine, but also convert, improve, and correct the data it replicatesHowever, we are looking for someone who is also keen on extending their knowledge about C development We will of course provide you with tools and knowledge sources, and you will learn from your experienced and highly professional colleaguesAs you master C development you will be working in our development team on our most critical software solutions, building scalable software that can search through hundreds of millions of records in a fraction of a second If you want to work in a professional software development environment with very knowledgeable and helpful colleagues, you have come to the right placeYou will be joining us at a pivotal moment in our worldwide expansion plans and it will be your result oriented and detail focused attitude that will bring the software development department to a higher level Everyone here is approachable and willing to help you The right candidate is a confident and positive personality with strong work ethics and willing to make a contribution to the team",Full-time,https://www.linkedin.com/jobs/view/externalApply/2305936618?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D3264a87d227c%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdddcdde8dda7ddcdadfedd8add9gadcaddefdde3de9cacdfec3ddcg3e&urlHash=fQMo&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/software-engineer-at-whatcom-community-college-2305936618?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=7&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
73,134,application developer,LinkedIn,2313941312,Frontend Software Engineer,YtEm568fR+WhdSAt9RCNfw==,HousingAnywhere,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"Our Vision To help people with housing, anywhereOur Mission Building a safe, efficient and global rental marketplace for anyone looking for or renting out a placeWe Care We Perform We EvolveAs a Software Engineer within the Product Development department, you will work closely with talented designers, product owners, and other Frontend and Backend Engineers to bring a superb user experience to the tenants and hosts on HousingAnywhereYou will join the Bookings and Users team and will be responsible for building the most crucial part of the rental experience  the booking You will make sure that the future tenants can seamlessly move from signing up on the platform to renting their new home Our teams domains include user registration and profiles, rental application, chat, and bookings tracking We have lots of exciting features and experiments planned for the upcoming months and cannot wait for you to join and help us make them happenWe use React Our codebase has been almost entirely migrated to Typescript While historically we relied on Redux for state management, we are increasingly adopting React Hooks and React Context APIWe strongly focus on performance and optimization to improve the SEO rank of the productWe pay great attention to the way we test our code to ensure the quality of code, allow refactoring over time, and increase confidence that what we build is rightPersonal RequirementsGlad you asked Our team of colleagues exists out of many races, religions, countries of origin, sexual orientations, genders and abilities We welcome everyoneOver the past couple of months the majority of our staff has worked from home, wherever that is, and we continue to do so over the next months When the dust settles we hope to welcome you at our office in the heart of Rotterdam, the most beautiful city of the NetherlandsThe team culture is very open and were all motivated by our vision to help people with housing, anywhere This is what drives us every day and we invite you to do the sameHousingAnywhere is the biggest global booking platform for midterm rental accommodation in the world Being a peertopeer marketplace, we create an experience that serves both sides of the rental accommodation market and creates a direct connection between tenants and landlords HousingAnywhere is active in 50 countries and 400 cities We are partners with 160 universities worldwide and currently target the international students and young professionals market We are expanding to other audiences as wellIn 2017, we were awarded 4th most innovative company in the Netherlands and the 1st most innovative company in Rotterdam by the Dutch Chamber of CommerceIn 2018, we have been honored by being the fastest growing propTech company in the Netherlands as part of the Technology Fast 50 ranking of DeloitteGet ready to make a real impact and hit the ground running with early responsibilities You have the opportunity to take full ownership of your work and dare to do things differently Here, all ideas matter Work with a crazy unconventional team Think 110 people from 30 different nationalities Its like being on a roundtheworld trip while youre in the office Budget for Dutch or English classes to help you kick off your stay in the Netherlands, and help you immerse into the Dutch culture Work in the heart of Rotterdam in an office with an amazing view If youre looking for a city that is always packed with new things to discover, amazing architecture, a strong international community, this is the perfect place for youWe dont care about what you wear Youre welcome to wear a 3piece tuxedo or even a dragon onesie, we wont judge you Maybe a little Beers  Cheers Get to know your colleagues over drinks while we celebrate our achievements every FridayAre you coming from abroad No worries, weve got you coveredEmail Darya at dburtsevahousinganywherecomBy applying to work at HousingAnywhere, you agree to our Candidate Privacy Policy",Full-time,https://www.linkedin.com/jobs/view/externalApply/2313941312?url=https%3A%2F%2Fgrnh%2Ese%2Fcdf07a0e3us&urlHash=Pw12&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/frontend-software-engineer-at-housinganywhere-2313941312?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=9&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
74,135,application developer,LinkedIn,2260032891,software developer,MosmHPHMRLu6sgYgccWM4Q==,De Linde Groep  International Recruitment  Assessments,"Eindhoven, North Brabant, Netherlands",['Computer Software'],Information Technology,"CompanyA small but leading company in Eindhoven, making high quality software We have 2 permanent vacancies, one for a software developer and one for somebody who executes international project supporting the COO",Full-time,,https://nl.linkedin.com/jobs/view/software-developer-at-de-linde-groep-international-recruitment-assessments-2260032891?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=10&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
75,136,application developer,LinkedIn,2011135812,Software Engineer - Elasticsearch,LYaiH4ZzSeGst5EhaGGTvw==,Kramp Hub,"Houten, Utrecht, Netherlands",['Information Technology and Services'],Product Management,"At Kramp Hub, with a team of great professionals, we are continuously seeking simple solutions for very complex challenges in the B2B ecommerce world, within an industry that is becoming more important day by day  agricultureAt the moment we are busy building a multitenant microservice platform and working on a Data Hub that will steer the decisions and directions of the immense business we are in, having 3 million euros in revenue going through the system daily",Full-time,https://www.linkedin.com/jobs/view/externalApply/2011135812?url=https%3A%2F%2Fjobs%2Ekramphub%2Ecom%2Fo%2Fsoftware-engineer-elasticsearch&urlHash=AkT-&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/software-engineer-elasticsearch-at-kramp-hub-2011135812?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=11&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
76,141,application developer,LinkedIn,2312909092,Software Engineer (Front End),8i4JHjj2SVivmIiyBqsOBQ==,Wolters Kluwer,"The Hague, South Holland, Netherlands","['Marketing and Advertising', 'Information Technology and Services', 'Human Resources']",Engineering,"Main Job PurposeAt Enablon formerly eVision we work with a mixed mode of modern technologies React JS Native, NetCore, AWS, Terraform, Packer to build a range of software products as part of Enablons Frontline ERP that significantly change the way hazardous industries manage the operations of their assets and increase operational safety These products cover the full operational risk management spectrum from Control of Work to Process Safety Management You will be part of our Product Engineering team in which you will work closely together with other highlyskilled Software Engineers You are expected to contribute 10 of your time to innovation initiatives, and might also contribute to opensource softwareAs a Frontend Software Engineer you will work on a huge landscape across different global distributed products with a high diversity of workWe get excited from people who build software in a creative way and keep questioning if the solutions still make sense",Full-time,https://www.linkedin.com/jobs/view/externalApply/2312909092?url=https%3A%2F%2Fwk%2Ewd3%2Emyworkdayjobs%2Ecom%2FExternal%2Fjob%2FNLD-The-Hague-Lange-Vijverberg%2FSoftware-Engineer--Front-End-_R0010076%3Fsid%3D55%26source%3DLinkedIn_Posting&urlHash=FGFk&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/software-engineer-front-end-at-wolters-kluwer-2312909092?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=16&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
77,144,application developer,LinkedIn,2193850070,Software Engineer,+ZVpRcTjQXSmifxESo3pLQ==,Selfcare BV,"Breda, North Brabant, Netherlands","['Health, Wellness and Fitness']",Engineering,The ideal candidate will be responsible for developing highquality applications They will also be responsible for designing and implementing testable and scalable code  Responsibilities,Full-time,,https://nl.linkedin.com/jobs/view/software-engineer-at-selfcare-bv-2193850070?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=19&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
78,146,application developer,LinkedIn,2300318043,Software Sales Engineer,c9ab+CwPShSKG+q9BRU0wQ==,Everon,"Amsterdam, North Holland, Netherlands","['Computer Software', 'Automotive', 'Internet']",Engineering,"The future of mobility is electric In this transition towards sustainable transportation, electric vehicles play an important role in merging the mobility and the energy landscapesAs Software Sales Engineer your task will be partnering up with our Sales Managers and Customer Success Managers acting as a technical expert when it comes to our PaaS, a nextgeneration global, scalable and multitenant eMobility cloud platform which enables businesses to manage and operate EVcharging infrastructure",Full-time,https://www.linkedin.com/jobs/view/externalApply/2300318043?url=https%3A%2F%2Feveron%2Eio%2Fteam%2F%3Fgh_jid%3D4250692003&urlHash=KI2s&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/software-sales-engineer-at-everon-2300318043?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=21&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
79,147,application developer,LinkedIn,2294895841,Go Developer,Mrh39lQRQjiRVv60Duvp6A==,Hire Digital,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"A technology client is seeking a Go developer to develop, test and deploy for the consistent quality of all the projects lifecycle from ideation to production One of the key responsibilities youll be on developing Go packages and programs that are scalable and maintainable Also, you will be owning the guidelines and best practices and define the reusability strategy of the componentsThis is a remote position We welcome candidates from any location Resumes are to be submitted in English We do not provide visa sponsorship at this momentHire Digital is a freelance network of top talents in digital marketing, web development, and design Our clients work with high performing teams as well as individual talents who have gone through a rigorous screening process Clients such as Shopify, Expedia, and Stripe have access to high performing talents ondemand, with guaranteed performancePowered by JazzHRQhPSSpyusP",Full-time,https://www.linkedin.com/jobs/view/externalApply/2294895841?url=http%3A%2F%2Fengagements%2Ehiredigital%2Ecom%2Fapply%2FQhPSSpyusP%2FGo-Developer%3Fsource%3DLILI%23QhPSSpyusP&urlHash=pPtD&refId=b70ece0c-e5eb-4641-b212-681916c27dc2&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/go-developer-at-hire-digital-2294895841?refId=b70ece0c-e5eb-4641-b212-681916c27dc2&position=22&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
80,152,application developer,LinkedIn,2315262125,Betty Blocks Developer,HmzquOlrQK+IjLYnGqGfOA==,BetaIT,"Amersfoort, Utrecht, Netherlands","['Computer Software', 'Information Technology and Services', 'Internet']",Information Technology,"s a Betty Blocks Developer at BlockBrains youre responsible for the development of challenging Betty Blocks Apps for our customers You know everything about the platform and how to turn customer requirements into working softwareBlockBrains is projectdriven, so you will work closely in a team of Frontend Developers, UX Designers and Business Consultants Software is developed using an agile working methodologyAt BlockBrains we dont believe in predefined roles and descriptions Its all about talent and a lot of positive energy So if you dont tick all the boxes above, we will make sure you do after a whileWe want to get to know you Please leave your details and stop by for a good cup of coffee",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315262125?url=https%3A%2F%2Fwww%2Ebetait%2Enl%2Fvacatures%2Fdetails-van-de-baan%2F%3Fjobs%3D1311&urlHash=LHo5&refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/betty-blocks-developer-at-betait-2315262125?refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&position=2&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
81,157,application developer,LinkedIn,2295731916,Mendix Developer,SV38iilNSU2IiPj9ut1qvA==,Siemens,"Rotterdam, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing']",Information Technology,"Mendix is on a mission to enable anyone in any organization  from the marketing coordinator to the software developer to the CEO  to create things that are transformational for their company We are fundamentally reinventing the way applications are created and were reinventing the future of software development Sounds ambitious, right We agreeNot to brag, but nearly 4,000 organizations worldwide, including KLM, Medtronic, Merck, and Philips, rely on Mendix to build web and mobile applications Thousands of our customers use our platform to delight their clients and empower their employees Its no surprise that were a recognized Leader by Gartner and Forrester in a redhot market expected to exceed 21 billion by 2022 Ok, maybe we did want to brag a little But were proud of what weve accomplishedandwere humble enough to admit that we need you to make us even more effectiveThe Mendix AppFactory is a team of Mendix Makers, with a focus on building applications with our own Mendix platform In other words for Mendix with MendixThese applications vary in nature from improving business processes, facilitating RD innovations, building industry solutions, crossindustry components and showcasing the power of Mendix at our eventsNot only is the Mendix AppFactory turning ideas into Mendix Apps, we are also a breeding ground for Mendix talent We are on a mission to produce great Mendix apps and even better Mendix MakersAs a Mendix Developer, you will be a part of this endeavor Helping out people from within our company to realize their ideas into smoothly running and userfriendly applications, putting a smile on peoples faces as you make their job easier to do You will be in a unique position, that allows you to learn a lot about Mendix how to create better apps, but also how different departments within the company operate, or help out building complete solutions with Mendix You will also be instrumental in setting up new and testing existing guidelines and digital execution practicesYoure the Mendix Developer we need if youWhile we live on different continents, speak different languages, and work on different things, we are bound by our MendixBlue guiding principles Being MendixBlue means that you live the culture, and you consistently improve it as we grow Its kind of a big dealWe put the customer first  Without our customers, we have no business So, if you act in the best interest of our customers, alwaysyou belong hereWe think big  We work to have a meaningful, lasting impact on the world So, if you aim high and think long termyou belong hereWe innovate  We want to be what happens next So, if you ask what if and work to find a way or make oneyou belong hereWe nurture talent  We look, not just at the sum of what an individual has done, but at the potential of who they can be So, if youre up for learning from your failuresyou belong hereWe hear every voice  Inflated egos dont last here, humility does So, if you share credit and ensure that the best ideas win  regardless of who they come fromyou belong hereWe own it  If something needs doing, we do it So, if you focus on the outcome, and take initiative to get it doneyou belong hereWe have fun  We use laughter as a common language We can ask for help and were happy to give it So, if you find joy and purpose in what you doyou belong hereThere are precious few jobs that let you create the future But youll find one at Mendix We are at a pivotal time in our companys existence where rapid growth meets stable funding This is the time for industrious people to raise their hands to solve the next generation of problems Mendix is a place where ambitious people can thrive where you can identify an issue, propose a solution, and build the structure to make it happenImportant to know Mendix is a Siemens business, which means were backed by the resources and stability of one of the worlds largest and most forwardlooking enterprises Think job securitySince our company was founded in 2005, our aim has been to create a great work environment for people at all stages in their careers Thats why we are so pleased and honored that we were rated a top Cloud Computing Company to work for in 2019, based on feedback from our employees on Glassdoor With offices in the Netherlands, the UK, Germany, and the US, and more coming, we provide an international playground to truly impact the world through lowcodeDigital IndustriesMendix Technology BVExperienced ProfessionalFulltime",Full-time,https://www.linkedin.com/jobs/view/externalApply/2295731916?url=https%3A%2F%2Fjobs%2Esiemens%2Ecom%2Fjobs%2F219466%3FsourceType%3DPREMIUM_POST_SITE%26source%3DLinkedIn%28Wrap%29&urlHash=SPzk&refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/mendix-developer-at-siemens-2295731916?refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&position=7&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
82,172,application developer,LinkedIn,2305903150,Developer Dynamics 365,69445XTZRlS3OMS1Psvjlg==,Nigel Frank International,"Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Engineering,"We are looking for a Dynamics365 developer with specialization in the Finance  Operations module You will become part of a team whose mission is to turn the digital transformation of our Finance and HR department into realityKnowledge of X , C , SQLNice to have knowledge Azure, AWSPreferably certified within Dynamics 365Analytically strongExperience with ERP project implementationAgile mindsetKnowledge sharing attitude pair coding, code reviewing",Contract,https://www.linkedin.com/jobs/view/externalApply/2305903150?url=https%3A%2F%2Fwww%2Enigelfrank%2Ecom%2F366266%2Fdeveloper-dynamics-365&urlHash=3lT2&refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/developer-dynamics-365-at-nigel-frank-international-2305903150?refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&position=22&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
83,174,application developer,LinkedIn,2312802401,"Swift Developer – Remote, Full-time",+AVtwUFhTp2aTjtYQSzp6A==,Toptal,"The Hague, South Holland, Netherlands","['Information Technology and Services', 'Internet', 'Staffing and Recruiting']",Engineering,"Design your lifestyle as a top freelance developer, with the freedom to work however, wherever, on your termsFreelance work is defining the careers of todays developers in exciting new ways If youre passionate about working flexibly with leading Fortune 500 brands and innovative Silicon Valley startups, Toptal could be a great fit for your next career shiftToptal is an elite talent network for the worlds top 3 of developers, connecting the best and brightest freelancers with top organizations Unlike a 9to5 job, youll choose your own schedule and work from anywhere Jobs come to you, so you wont bid for projects against other developers in a race to the bottom Plus, Toptal takes care of all the overhead, empowering you to focus on successful engagements while getting paid on time, at the rate you decide, every timeAs a freelance developer, you could join an everexpanding community of experts in over 120 countries, working remotely on the projects that meet your career ambitionsThats why the worlds top 3 of developers choose Toptal Developers in our elite network shareIf youre ready for a career shift to impactful freelance work, take the next step by clicking apply and filling out the short formFor expert insights on remote work and updates on new job postings, follow us on LinkedIn httpstoptalnbcaxqYou can find us on the other social platforms at ToptalRemoteJobsSwift",Contract,https://www.linkedin.com/jobs/view/externalApply/2312802401?url=https%3A%2F%2Fwww%2Etoptal%2Ecom%2Ftalent%2Fapply%3Fas%3Ddeveloper%26utm_source%3Dli_unlimited%26utm_medium%3Dtalent%26utm_campaign%3DTalent%2520-%2520Swift%2520-%2520T3%2520-%2520t024%257C3yFT%257CNON_US_400_C%26utm_content%3DThe%2520Hague&urlHash=Yd_H&refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/swift-developer-%E2%80%93-remote-full-time-at-toptal-2312802401?refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&position=24&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
84,175,application developer,LinkedIn,2283200630,Mendix Developer,hEu+i78rTe+2H5tGxiQlfQ==,Mendix,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"Mendix is on a mission to enable anyone in any organization  from the marketing coordinator to the software developer to the CEO  to create things that are transformational for their company We are fundamentally reinventing the way applications are created and were reinventing the future of software development Sounds ambitious, right We agreeNot to brag, but nearly 4,000 organizations worldwide, including KLM, Medtronic, Merck, and Philips, rely on Mendix to build web and mobile applications Thousands of our customers use our platform to delight their clients and empower their employees Its no surprise that were a recognized Leader by Gartner and Forrester in a redhot market expected to exceed 21 billion by 2022 Ok, maybe we did want to brag a little But were proud of what weve accomplishedandwere humble enough to admit that we need you to make us even more effectiveThe Mendix AppFactory is a team of Mendix Makers, with a focus on building applications with our own Mendix platform In other words for Mendix with MendixThese applications vary in nature from improving business processes, facilitating RD innovations, building industry solutions, crossindustry components and showcasing the power of Mendix at our eventsNot only is the Mendix AppFactory turning ideas into Mendix Apps, we are also a breeding ground for Mendix talent We are on a mission to produce great Mendix apps and even better Mendix MakersAs a Mendix Developer, you will be a part of this endeavor Helping out people from within our company to realize their ideas into smoothly running and userfriendly applications, putting a smile on peoples faces as you make their job easier to do You will be in a unique position, that allows you to learn a lot about Mendix how to create better apps, but also how different departments within the company operate, or help out building complete solutions with Mendix You will also be instrumental in setting up new and testing existing guidelines and digital execution practicesWhile we live on different continents, speak different languages, and work on different things, we are bound by our MendixBlue guiding principles Being MendixBlue means that you live the culture, and you consistently improve it as we grow Its kind of a big deal Without our customers, we have no business So, if you act in the best interest of our customers, alwaysyou belong here We work to have a meaningful, lasting impact on the world So, if you aim high and think long termyou belong here We want to be what happens next So, if you ask what if and work to find a way or make oneyou belong here We look, not just at the sum of what an individual has done, but at the potential of who they can be So, if youre up for learning from your failuresyou belong here Inflated egos dont last here, humility does So, if you share credit and ensure that the best ideas win  regardless of who they come fromyou belong here If something needs doing, we do it So, if you focus on the outcome, and take initiative to get it doneyou belong here We use laughter as a common language We can ask for help and were happy to give it So, if you find joy and purpose in what you doyou belong hereThere are precious few jobs that let you create the future But youll find one at Mendix We are at a pivotal time in our companys existence where rapid growth meets stable funding This is the time for industrious people to raise their hands to solve the next generation of problems Mendix is a place where ambitious people can thrive where you can identify an issue, propose a solution, and build the structure to make it happenMendix is a Siemens business, which means were backed by the resources and stability of one of the worlds largest and most forwardlooking enterprises Think job securitySince our company was founded in 2005, our aim has been to create a great work environment for people at all stages in their careers Thats why we are so pleased and honored that we were rated a top Cloud Computing Company to work for in 2019, based on feedback from our employees on Glassdoor With offices in the Netherlands, the UK, Germany, and the US, and more coming, we provide an international playground to truly impact the world through lowcode",Full-time,https://www.linkedin.com/jobs/view/externalApply/2283200630?url=https%3A%2F%2Fjobs%2Elever%2Eco%2Fmendix%2Fbb995f29-be01-4613-ba20-4ff03886f585&urlHash=qwP0&refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/mendix-developer-at-mendix-2283200630?refId=182e5a25-abab-4fb4-9d07-f2c495bcfd03&position=25&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
85,176,application developer,LinkedIn,2280139670,FullStack Software Engineer - Amsterdam - ASAP,9cEdsUfJTBmWAW9BksjT7g==,Global Enterprise Partners,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Human Resources', 'Management Consulting']",Engineering,"Dear reader,I am currently sourcing for an experienced FullStack WebBackend Software Engineer with experience working in the IT and services industry The project is for a client in the FMCG Industy You should be skilled in Reach, JavaScript FrontEnd and NodeJS BackEnd Technology StackThe client is looking for someone who is mainly a FrontEnd Engineer, since the focus of the project is Virutal Merchandizing Redesign, specifically the WebApp Redesign On the other hand, additional support is needed for an existing BackEnd engineer who is building the NodeJS on AWS which is why some BackEnd capabilities are necessaryYou should be able to implement the designs in a creative and functional way, thus experience in redesign is an additional plusProgramming Languages  TechnologiesOperating SystemsFrameworksIf you are interested in this position, please apply and I will give you a call to discuss the role and your experience Excited to meet youENT",Full-time,https://www.linkedin.com/jobs/view/externalApply/2280139670?url=https%3A%2F%2Fwww%2Eglobalenterprisepartners%2Ecom%2Fen-GB%2Fjob%2Ffullstack-software-engineer---amsterdam---asap%2FEP-33601217%3Futm_source%3Dlinkedin%26utm_medium%3Dwrapped_jobs&urlHash=th6a&refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/fullstack-software-engineer-amsterdam-asap-at-global-enterprise-partners-2280139670?refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&position=1&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
86,181,application developer,LinkedIn,2278404337,Software Engineer,Q3w4c8ZmRfOd9MVc/eO2yA==,Group 2000 Nederland BV,"Goor, Overijssel, Netherlands",['Information Technology and Services'],Engineering,"As a Software Engineer you become part of our Product Development team that consists of skilled engineers who work in multidisciplinary Scrum teams The teams are responsible for the Group 2000 products in the following domains LIMA Lawful Intercept, LIMA Data Retention and LIMA Network Protect Together with your team, you continuously improve our products by delivering new increments",Full-time,,https://nl.linkedin.com/jobs/view/software-engineer-at-group-2000-nederland-b-v-2278404337?refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&position=6&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
87,183,application developer,LinkedIn,2316738999,Campaign Developer,1hnKo5FJS4CLbvODUBiPcA==,Mason Frank International,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Engineering,"I am actively looking for a Campaign Developer for a leading agency here in the Netherlands As a campaign developer you have a lot of responsibility to technically understand the campaigns you have planned and advise the email marketers on techniques such as database structures and campaign optionsRole  ResponsibilitiesIf you would like to learn more about the opportunity, you can reach me at djacksonmasonfrank",Full-time,https://www.linkedin.com/jobs/view/externalApply/2316738999?url=https%3A%2F%2Fwww%2Emasonfrank%2Ecom%2F81498%2Fcampaign-developer&urlHash=O2la&refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/campaign-developer-at-mason-frank-international-2316738999?refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&position=8&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
88,185,application developer,LinkedIn,2297597828,Salesforce Software Developer,mYaO62/ZQgiOu6AOpoMM7w==,Bullhorn,"Rotterdam, South Holland, Netherlands","['Computer Software', 'Staffing and Recruiting']",Information Technology,"An exciting opportunity has been created to join the one of the most innovative Software Development teams for one of the worlds leading SaaS platforms, BullhornThis role will preferably be based in Rotterdam, Netherlands",Full-time,,https://nl.linkedin.com/jobs/view/salesforce-software-developer-at-bullhorn-2297597828?refId=9f3fd320-00cf-4604-aa1e-02a1602f200c&position=10&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,21/11/2020,25/11/2020,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
